File,Unique Keywords Found,Total Matches,Text Length,Keywords Matched,Match Details
markdown_si/2022/s42256-022-00557-6/02_supplementary_table_Supplementary_Table_5_download_PDF_42256_2022_557_MOESM2_ESM_pdf.md,0,0,6047,,
markdown_si/2022/s42256-022-00557-6/03_supplementary_table_Supplementary_Table_6_download_PDF_42256_2022_557_MOESM3_ESM_pdf.md,0,0,5372,,
markdown_si/2022/s42256-022-00557-6/04_supplementary_table_Supplementary_Table7_download_PDF_42256_2022_557_MOESM4_ESM_pdf.md,0,0,2073,,
markdown_si/2022/s42256-022-00557-6/05_supplementary_table_Supplementary_Table_8_download_PDF_42256_2022_557_MOESM5_ESM_pdf.md,0,0,1981,,
markdown_si/2022/s42256-022-00557-6/06_supplementary_table_Supplementary_Table_9_download_PDF_42256_2022_557_MOESM6_ESM_pdf.md,0,0,2658,,
markdown_si/2022/s42256-022-00557-6/07_supplementary_table_Supplementary_Table_10_download_PDF_42256_2022_557_MOESM7_ESM_pdf.md,0,0,5100,,
markdown_si/2022/s42256-022-00557-6/08_supplementary_table_Supplementary_Table_11_download_PDF_42256_2022_557_MOESM8_ESM_pdf.md,0,0,5564,,
markdown_si/2022/s42256-022-00557-6/09_supplementary_table_Supplementary_Table_12_download_PDF_42256_2022_557_MOESM9_ESM_pdf.md,0,0,3997,,
markdown_si/2025/s42256-025-01085-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1085_MOESM1_ESM_pdf.md,0,0,20870,,
markdown_si/2025/s42256-025-01086-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1086_MOESM1_ESM_pdf.md,0,0,15235,,
markdown_si/2025/s42256-025-01087-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1087_MOESM1_ESM_pdf.md,0,0,26395,,
markdown_si/2025/s42256-025-01088-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1088_MOESM1_ESM_pdf.md,0,0,24108,,
markdown_si/2025/s42256-025-01089-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1089_MOESM1_ESM_pdf.md,0,0,25528,,
markdown_si/2025/s42256-025-01090-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1090_MOESM1_ESM_pdf.md,0,0,17245,,
markdown_si/2025/s42256-025-01091-x/01_supplementary_information_Supplementary_information_download_PDF_42256_2025_1091_MOESM1_ESM_pdf.md,0,0,17070,,
markdown_si/2025/s42256-025-01095-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1095_MOESM1_ESM_pdf.md,0,0,38341,,
markdown_si/2025/s42256-025-01096-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1096_MOESM1_ESM_pdf.md,0,0,29926,,
markdown_si/2025/s42256-025-01097-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1097_MOESM1_ESM_pdf.md,0,0,31181,,
markdown_si/2022/s42256-022-00557-6/20_supplementary_table_Supplementary_Table_28_download_PDF_42256_2022_557_MOESM20_ESM_pdf.md,0,0,1991,,
markdown_si/2022/s42256-022-00557-6/21_supplementary_table_Supplementary_Table_31_download_PDF_42256_2022_557_MOESM21_ESM_pdf.md,0,0,1692,,
markdown_si/2022/s42256-022-00560-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_560_MOESM1_ESM_pdf.md,0,0,16267,,
markdown_si/2022/s42256-022-00561-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_561_MOESM1_ESM_pdf.md,0,0,16495,,
markdown_si/2022/s42256-022-00563-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_563_MOESM1_ESM_pdf.md,0,0,10393,,
markdown_si/2022/s42256-022-00564-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_564_MOESM1_ESM_pdf.md,0,0,31037,,
markdown_si/2022/s42256-022-00566-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_566_MOESM1_ESM_pdf.md,1,1,20735,google,google: 1
markdown_si/2022/s42256-022-00568-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_568_MOESM1_ESM_pdf.md,0,0,53996,,
markdown_si/2022/s42256-022-00569-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_569_MOESM1_ESM_pdf.md,0,0,24212,,
markdown_si/2022/s42256-022-00570-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_570_MOESM1_ESM_pdf.md,0,0,13374,,
markdown_si/2022/s42256-022-00493-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_493_MOESM1_ESM_pdf.md,0,0,13614,,
markdown_si/2022/s42256-022-00494-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_494_MOESM1_ESM_pdf.md,0,0,23424,,
markdown_si/2022/s42256-022-00495-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_495_MOESM1_ESM_pdf.md,0,0,21278,,
markdown_si/2022/s42256-022-00498-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_498_MOESM1_ESM_pdf.md,0,0,7513,,
markdown_si/2022/s42256-022-00500-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_500_MOESM1_ESM_pdf.md,0,0,18208,,
markdown_si/2022/s42256-022-00501-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_501_MOESM1_ESM_pdf.md,0,0,6957,,
markdown_si/2022/s42256-022-00502-7/01_supplementary_information_Supplementary_information_download_PDF_42256_2022_502_MOESM1_ESM_pdf.md,0,0,24508,,
markdown_si/2022/s42256-022-00503-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_503_MOESM1_ESM_pdf.md,0,0,31664,,
markdown_si/2022/s42256-022-00505-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_505_MOESM1_ESM_pdf.md,0,0,20908,,
markdown_si/2022/s42256-022-00509-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_509_MOESM1_ESM_pdf.md,0,0,30759,,
markdown_si/2024/s42256-024-00916-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_916_MOESM1_ESM_pdf.md,0,0,25548,,
markdown_si/2024/s42256-024-00918-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_918_MOESM1_ESM_pdf.md,0,0,5679,,
markdown_si/2024/s42256-024-00920-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_920_MOESM1_ESM_pdf.md,0,0,24706,,
markdown_si/2024/s42256-024-00923-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_923_MOESM1_ESM_pdf.md,0,0,2300,,
markdown_si/2024/s42256-024-00925-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_925_MOESM1_ESM_pdf.md,0,0,3918,,
markdown_si/2024/s42256-024-00927-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_927_MOESM1_ESM_pdf.md,0,0,44439,,
markdown_si/2024/s42256-024-00928-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_928_MOESM1_ESM_pdf.md,0,0,21493,,
markdown_si/2024/s42256-024-00930-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_930_MOESM1_ESM_pdf.md,0,0,12372,,
markdown_si/2024/s42256-024-00931-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_931_MOESM1_ESM_pdf.md,0,0,25067,,
markdown_si/2024/s42256-024-00932-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_932_MOESM1_ESM_pdf.md,0,0,28627,,
markdown_si/2022/s42256-022-00571-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_571_MOESM1_ESM_pdf.md,0,0,12557,,
markdown_si/2022/s42256-022-00574-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_574_MOESM1_ESM_pdf.md,0,0,26581,,
markdown_si/2022/s42256-022-00575-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_575_MOESM1_ESM_pdf.md,0,0,43496,,
markdown_si/2022/s42256-022-00576-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_576_MOESM1_ESM_pdf.md,0,0,4700,,
markdown_si/2022/s42256-022-00577-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_577_MOESM1_ESM_pdf.md,0,0,6678,,
markdown_si/2022/s42256-022-00579-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_579_MOESM1_ESM_pdf.md,0,0,17140,,
markdown_si/2022/s42256-022-00580-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_580_MOESM1_ESM_pdf.md,0,0,30899,,
markdown_si/2022/s42256-022-00581-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_581_MOESM1_ESM_pdf.md,0,0,1606,,
markdown_si/2023/s42256-022-00583-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_583_MOESM1_ESM_pdf.md,1,1,23576,openai,openai: 1
markdown_si/2023/s42256-022-00584-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_584_MOESM1_ESM_pdf.md,0,0,32631,,
markdown_si/2024/s42256-024-00854-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_854_MOESM1_ESM_pdf.md,0,0,6654,,
markdown_si/2024/s42256-024-00855-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_855_MOESM1_ESM_pdf.md,0,0,55761,,
markdown_si/2024/s42256-024-00857-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_857_MOESM1_ESM_pdf.md,0,0,6547,,
markdown_si/2024/s42256-024-00858-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_858_MOESM1_ESM_pdf.md,0,0,7494,,
markdown_si/2024/s42256-024-00860-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_860_MOESM1_ESM_pdf.md,0,0,13728,,
markdown_si/2024/s42256-024-00861-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_861_MOESM1_ESM_pdf.md,0,0,26932,,
markdown_si/2024/s42256-024-00863-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_863_MOESM1_ESM_pdf.md,0,0,11324,,
markdown_si/2024/s42256-024-00864-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_864_MOESM1_ESM_pdf.md,0,0,21728,,
markdown_si/2024/s42256-024-00866-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_866_MOESM1_ESM_pdf.md,0,0,5478,,
markdown_si/2024/s42256-024-00868-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_868_MOESM1_ESM_pdf.md,0,0,41841,,
markdown_si/2024/s42256-024-00935-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_935_MOESM1_ESM_pdf.md,0,0,14813,,
markdown_si/2024/s42256-024-00937-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_937_MOESM1_ESM_pdf.md,0,0,15722,,
markdown_si/2024/s42256-024-00938-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_938_MOESM1_ESM_pdf.md,0,0,57584,,
markdown_si/2024/s42256-024-00939-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_939_MOESM1_ESM_pdf.md,0,0,13822,,
markdown_si/2024/s42256-024-00940-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_940_MOESM1_ESM_pdf.md,0,0,30129,,
markdown_si/2024/s42256-024-00943-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_943_MOESM1_ESM_pdf.md,0,0,23399,,
markdown_si/2024/s42256-024-00948-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_948_MOESM1_ESM_pdf.md,0,0,1516,,
markdown_si/2024/s42256-024-00949-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_949_MOESM1_ESM_pdf.md,0,0,12122,,
markdown_si/2024/s42256-024-00952-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_952_MOESM1_ESM_pdf.md,0,0,2264,,
markdown_si/2025/s42256-024-00919-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_919_MOESM1_ESM_pdf.md,0,0,20467,,
markdown_si/2024/s42256-023-00772-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_772_MOESM1_ESM_pdf.md,0,0,4601,,
markdown_si/2024/s42256-023-00773-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_773_MOESM1_ESM_pdf.md,0,0,17600,,
markdown_si/2024/s42256-023-00775-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_775_MOESM1_ESM_pdf.md,0,0,8135,,
markdown_si/2024/s42256-023-00776-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_776_MOESM1_ESM_pdf.md,0,0,47228,,
markdown_si/2024/s42256-023-00778-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_778_MOESM1_ESM_pdf.md,0,0,16041,,
markdown_si/2024/s42256-023-00779-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_779_MOESM1_ESM_pdf.md,0,0,12033,,
markdown_si/2024/s42256-023-00780-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_780_MOESM1_ESM_pdf.md,0,0,9388,,
markdown_si/2024/s42256-023-00781-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_781_MOESM1_ESM_pdf.md,0,0,10783,,
markdown_si/2024/s42256-023-00787-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_787_MOESM1_ESM_pdf.md,0,0,24561,,
markdown_si/2024/s42256-023-00788-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_788_MOESM1_ESM_pdf.md,4,42,66484,"gpt4, gpt3, openai, google",gpt4: 1; gpt3: 39; openai: 1; google: 1
markdown_si/2022/s42256-022-00510-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_510_MOESM1_ESM_pdf.md,0,0,15410,,
markdown_si/2022/s42256-022-00516-1/01_supplementary_information_Supplementary_information_download_PDF_42256_2022_516_MOESM1_ESM_pdf.md,0,0,2344,,
markdown_si/2022/s42256-022-00518-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_518_MOESM1_ESM_pdf.md,0,0,57159,,
markdown_si/2022/s42256-022-00519-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_519_MOESM1_ESM_pdf.md,0,0,33961,,
markdown_si/2022/s42256-022-00520-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_520_MOESM1_ESM_pdf.md,0,0,7748,,
markdown_si/2022/s42256-022-00525-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_525_MOESM1_ESM_pdf.md,0,0,16257,,
markdown_si/2022/s42256-022-00526-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_526_MOESM1_ESM_pdf.md,0,0,4054,,
markdown_si/2022/s42256-022-00527-y/01_supplementary_information_Supplementary_information_download_PDF_42256_2022_527_MOESM1_ESM_pdf.md,1,6,44002,gemini,gemini: 6
markdown_si/2022/s42256-022-00530-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_530_MOESM1_ESM_pdf.md,0,0,22288,,
markdown_si/2022/s42256-022-00531-2/01_supplementary_information_Supplementary_information_download_PDF_42256_2022_531_MOESM1_ESM_pdf.md,0,0,14512,,
markdown_si/2024/s42256-024-00804-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_804_MOESM1_ESM_pdf.md,0,0,4390,,
markdown_si/2024/s42256-024-00808-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_808_MOESM1_ESM_pdf.md,0,0,46131,,
markdown_si/2024/s42256-024-00809-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_809_MOESM1_ESM_pdf.md,0,0,12027,,
markdown_si/2024/s42256-024-00809-7/04_supplementary_pdf_Supplementary_Data_download_PDF_42256_2024_809_MOESM4_ESM_pdf.md,0,0,2155,,
markdown_si/2024/s42256-024-00809-7/05_supplementary_pdf_Supplementary_Data_download_PDF_42256_2024_809_MOESM5_ESM_pdf.md,0,0,8076,,
markdown_si/2024/s42256-024-00810-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_810_MOESM1_ESM_pdf.md,0,0,4974,,
markdown_si/2024/s42256-024-00814-w/01_supplementary_pdf_Uncorrected_original_article_download_PDF_42256_2024_814_MOESM1_ESM_pdf.md,0,0,64620,,
markdown_si/2024/s42256-024-00815-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_815_MOESM1_ESM_pdf.md,0,0,29770,,
markdown_si/2024/s42256-024-00816-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_816_MOESM1_ESM_pdf.md,0,0,35723,,
markdown_si/2024/s42256-024-00818-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_818_MOESM1_ESM_pdf.md,0,0,5821,,
markdown_si/2025/s42256-024-00934-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_934_MOESM1_ESM_pdf.md,0,0,6039,,
markdown_si/2025/s42256-024-00942-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_942_MOESM1_ESM_pdf.md,0,0,6628,,
markdown_si/2025/s42256-024-00950-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_950_MOESM1_ESM_pdf.md,0,0,6414,,
markdown_si/2025/s42256-024-00956-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_956_MOESM1_ESM_pdf.md,0,0,40759,,
markdown_si/2025/s42256-024-00958-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_958_MOESM1_ESM_pdf.md,0,0,9034,,
markdown_si/2025/s42256-024-00960-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_960_MOESM1_ESM_pdf.md,0,0,11989,,
markdown_si/2025/s42256-024-00963-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_963_MOESM1_ESM_pdf.md,2,2,24865,"gpt4, claude3",gpt4: 1; claude3: 1
markdown_si/2025/s42256-024-00964-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_964_MOESM1_ESM_pdf.md,0,0,58098,,
markdown_si/2025/s42256-024-00965-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_965_MOESM1_ESM_pdf.md,0,0,37156,,
markdown_si/2025/s42256-024-00966-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_966_MOESM1_ESM_pdf.md,0,0,30811,,
markdown_si/2024/s42256-024-00790-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_790_MOESM1_ESM_pdf.md,0,0,18324,,
markdown_si/2024/s42256-024-00791-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_791_MOESM1_ESM_pdf.md,0,0,3511,,
markdown_si/2024/s42256-024-00792-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_792_MOESM1_ESM_pdf.md,0,0,52489,,
markdown_si/2024/s42256-024-00793-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_793_MOESM1_ESM_pdf.md,0,0,31338,,
markdown_si/2024/s42256-024-00794-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_794_MOESM1_ESM_pdf.md,0,0,15308,,
markdown_si/2024/s42256-024-00795-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_795_MOESM1_ESM_pdf.md,0,0,22152,,
markdown_si/2024/s42256-024-00800-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_800_MOESM1_ESM_pdf.md,1,1,25163,google,google: 1
markdown_si/2024/s42256-024-00801-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_801_MOESM1_ESM_pdf.md,0,0,22752,,
markdown_si/2024/s42256-024-00802-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_802_MOESM1_ESM_pdf.md,0,0,20327,,
markdown_si/2024/s42256-024-00803-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_803_MOESM1_ESM_pdf.md,0,0,10347,,
markdown_si/2023/s42256-023-00620-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_620_MOESM1_ESM_pdf.md,0,0,11225,,
markdown_si/2023/s42256-023-00622-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_622_MOESM1_ESM_pdf.md,0,0,9214,,
markdown_si/2023/s42256-023-00624-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_624_MOESM1_ESM_pdf.md,0,0,10280,,
markdown_si/2023/s42256-023-00625-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_625_MOESM1_ESM_pdf.md,0,0,22103,,
markdown_si/2023/s42256-023-00626-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_626_MOESM1_ESM_pdf.md,1,2,52724,gpt3,gpt3: 2
markdown_si/2023/s42256-023-00627-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_627_MOESM1_ESM_pdf.md,0,0,20968,,
markdown_si/2023/s42256-023-00628-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_628_MOESM1_ESM_pdf.md,0,0,18960,,
markdown_si/2023/s42256-023-00630-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_630_MOESM1_ESM_pdf.md,0,0,60808,,
markdown_si/2023/s42256-023-00632-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_632_MOESM1_ESM_pdf.md,0,0,27842,,
markdown_si/2023/s42256-023-00634-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_634_MOESM1_ESM_pdf.md,0,0,30735,,
markdown_si/2023/s42256-023-00689-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_689_MOESM1_ESM_pdf.md,0,0,27284,,
markdown_si/2023/s42256-023-00691-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_691_MOESM1_ESM_pdf.md,0,0,38392,,
markdown_si/2023/s42256-023-00692-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_692_MOESM1_ESM_pdf.md,0,0,30006,,
markdown_si/2023/s42256-023-00694-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_694_MOESM1_ESM_pdf.md,0,0,7636,,
markdown_si/2023/s42256-023-00697-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_697_MOESM1_ESM_pdf.md,0,0,19397,,
markdown_si/2023/s42256-023-00700-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_700_MOESM1_ESM_pdf.md,0,0,15437,,
markdown_si/2023/s42256-023-00701-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_701_MOESM1_ESM_pdf.md,0,0,29442,,
markdown_si/2023/s42256-023-00704-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_704_MOESM1_ESM_pdf.md,0,0,23581,,
markdown_si/2023/s42256-023-00707-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_707_MOESM1_ESM_pdf.md,0,0,17258,,
markdown_si/2023/s42256-023-00708-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_708_MOESM1_ESM_pdf.md,0,0,27526,,
markdown_si/2022/s42256-022-00557-6/10_supplementary_table_Supplementary_Table_13_download_PDF_42256_2022_557_MOESM10_ESM_pdf.md,0,0,14116,,
markdown_si/2022/s42256-022-00557-6/11_supplementary_table_Supplementary_Table_14_download_PDF_42256_2022_557_MOESM11_ESM_pdf.md,0,0,1272,,
markdown_si/2022/s42256-022-00557-6/12_supplementary_table_Supplementary_Table_15_download_PDF_42256_2022_557_MOESM12_ESM_pdf.md,0,0,1267,,
markdown_si/2022/s42256-022-00557-6/13_supplementary_table_Supplementary_Table_16_download_PDF_42256_2022_557_MOESM13_ESM_pdf.md,0,0,887,,
