File,Unique Keywords Found,Total Matches,Text Length,Keywords Matched,Match Details
aaai_2022/AAAI_2022_20189,0,0,28996,,
aaai_2022/AAAI_2022_20190,0,0,31993,,
aaai_2022/AAAI_2022_20191,0,0,29080,,
aaai_2022/AAAI_2022_20192,0,0,30682,,
aaai_2022/AAAI_2022_20193,0,0,30791,,
aaai_2022/AAAI_2022_20194,0,0,30232,,
aaai_2022/AAAI_2022_20195,0,0,31051,,
aaai_2022/AAAI_2022_20197,0,0,33348,,
aaai_2022/AAAI_2022_20198,0,0,32775,,
aaai_2022/AAAI_2022_20199,0,0,30584,,
aaai_2022/AAAI_2022_20200,0,0,33225,,
aaai_2022/AAAI_2022_20201,0,0,31714,,
aaai_2022/AAAI_2022_20202,0,0,34833,,
aaai_2022/AAAI_2022_20203,0,0,27659,,
aaai_2022/AAAI_2022_20204,0,0,32125,,
aaai_2022/AAAI_2022_20033,0,0,31990,,
aaai_2022/AAAI_2022_20034,0,0,29647,,
aaai_2022/AAAI_2022_20035,0,0,33536,,
aaai_2022/AAAI_2022_20036,0,0,33012,,
aaai_2022/AAAI_2022_20037,0,0,31274,,
aaai_2022/AAAI_2022_20038,0,0,33092,,
aaai_2022/AAAI_2022_20039,0,0,29246,,
aaai_2022/AAAI_2022_20040,0,0,34332,,
aaai_2022/AAAI_2022_20041,0,0,33093,,
aaai_2022/AAAI_2022_20042,0,0,30295,,
aaai_2022/AAAI_2022_19883,0,0,32704,,
aaai_2022/AAAI_2022_19884,0,0,32510,,
aaai_2022/AAAI_2022_19885,0,0,31050,,
aaai_2022/AAAI_2022_19886,0,0,34488,,
aaai_2022/AAAI_2022_19887,0,0,32426,,
aaai_2022/AAAI_2022_19888,0,0,30944,,
aaai_2022/AAAI_2022_19889,0,0,33315,,
aaai_2022/AAAI_2022_19890,0,0,31313,,
aaai_2022/AAAI_2022_19891,0,0,31800,,
aaai_2022/AAAI_2022_19892,0,0,25222,,
aaai_2022/AAAI_2022_20174,0,0,36741,,
aaai_2022/AAAI_2022_20175,0,0,37653,,
aaai_2022/AAAI_2022_20176,0,0,30916,,
aaai_2022/AAAI_2022_20177,0,0,30834,,
aaai_2022/AAAI_2022_20178,0,0,31957,,
aaai_2022/AAAI_2022_20179,0,0,27193,,
aaai_2022/AAAI_2022_20180,0,0,26349,,
aaai_2022/AAAI_2022_20181,0,0,30948,,
aaai_2022/AAAI_2022_20182,0,0,28093,,
aaai_2022/AAAI_2022_20183,0,0,30107,,
aaai_2022/AAAI_2022_19963,0,0,33825,,
aaai_2022/AAAI_2022_19964,0,0,28966,,
aaai_2022/AAAI_2022_19965,0,0,33699,,
aaai_2022/AAAI_2022_19966,0,0,29138,,
aaai_2022/AAAI_2022_19967,0,0,29898,,
aaai_2022/AAAI_2022_19968,0,0,32184,,
aaai_2022/AAAI_2022_19969,0,0,30847,,
aaai_2022/AAAI_2022_19970,0,0,28251,,
aaai_2022/AAAI_2022_19971,0,0,33767,,
aaai_2022/AAAI_2022_19972,0,0,34065,,
aaai_2022/AAAI_2022_20023,0,0,33541,,
aaai_2022/AAAI_2022_20024,0,0,30940,,
aaai_2022/AAAI_2022_20025,0,0,32356,,
aaai_2022/AAAI_2022_20026,0,0,36725,,
aaai_2022/AAAI_2022_20027,0,0,30241,,
aaai_2022/AAAI_2022_20028,0,0,32267,,
aaai_2022/AAAI_2022_20029,0,0,31984,,
aaai_2022/AAAI_2022_20030,0,0,25843,,
aaai_2022/AAAI_2022_20031,0,0,31839,,
aaai_2022/AAAI_2022_20032,0,0,29470,,
aaai_2022/AAAI_2022_19983,0,0,31681,,
aaai_2022/AAAI_2022_19984,0,0,31969,,
aaai_2022/AAAI_2022_19985,0,0,32287,,
aaai_2022/AAAI_2022_19986,0,0,30112,,
aaai_2022/AAAI_2022_19987,0,0,34895,,
aaai_2022/AAAI_2022_19988,0,0,33750,,
aaai_2022/AAAI_2022_19989,0,0,27007,,
aaai_2022/AAAI_2022_19990,0,0,31859,,
aaai_2022/AAAI_2022_19991,0,0,31429,,
aaai_2022/AAAI_2022_19992,0,0,32925,,
aaai_2022/AAAI_2022_20265,0,0,29197,,
aaai_2022/AAAI_2022_20266,0,0,33893,,
aaai_2022/AAAI_2022_20267,0,0,31089,,
aaai_2022/AAAI_2022_20268,0,0,28817,,
aaai_2022/AAAI_2022_20269,0,0,24669,,
aaai_2022/AAAI_2022_20270,0,0,32440,,
aaai_2022/AAAI_2022_20271,0,0,33625,,
aaai_2022/AAAI_2022_20272,0,0,32043,,
aaai_2022/AAAI_2022_20273,0,0,31695,,
aaai_2022/AAAI_2022_20274,0,0,33347,,
aaai_2022/AAAI_2022_20164,0,0,32207,,
aaai_2022/AAAI_2022_20165,0,0,30093,,
aaai_2022/AAAI_2022_20166,0,0,34058,,
aaai_2022/AAAI_2022_20167,0,0,32545,,
aaai_2022/AAAI_2022_20168,0,0,33750,,
aaai_2022/AAAI_2022_20169,0,0,33296,,
aaai_2022/AAAI_2022_20170,0,0,30757,,
aaai_2022/AAAI_2022_20171,0,0,27101,,
aaai_2022/AAAI_2022_20172,0,0,29956,,
aaai_2022/AAAI_2022_20173,0,0,32496,,
aaai_2022/AAAI_2022_20104,0,0,33364,,
aaai_2022/AAAI_2022_20105,0,0,32155,,
aaai_2022/AAAI_2022_20106,0,0,31006,,
aaai_2022/AAAI_2022_20107,0,0,30929,,
aaai_2022/AAAI_2022_20108,0,0,28792,,
aaai_2022/AAAI_2022_20109,0,0,31721,,
aaai_2022/AAAI_2022_20110,0,0,33063,,
aaai_2022/AAAI_2022_20111,0,0,34225,,
aaai_2022/AAAI_2022_20112,0,0,33193,,
aaai_2022/AAAI_2022_20113,0,0,32841,,
aaai_2022/AAAI_2022_20054,0,0,30633,,
aaai_2022/AAAI_2022_20055,0,0,26855,,
aaai_2022/AAAI_2022_20056,0,0,29499,,
aaai_2022/AAAI_2022_20057,0,0,36866,,
aaai_2022/AAAI_2022_20058,0,0,32551,,
aaai_2022/AAAI_2022_20059,0,0,33199,,
aaai_2022/AAAI_2022_20060,0,0,33124,,
aaai_2022/AAAI_2022_20061,0,0,34055,,
aaai_2022/AAAI_2022_20062,0,0,32331,,
aaai_2022/AAAI_2022_20063,0,0,31586,,
aaai_2022/AAAI_2022_19943,0,0,33031,,
aaai_2022/AAAI_2022_19944,0,0,30994,,
aaai_2022/AAAI_2022_19945,0,0,29978,,
aaai_2022/AAAI_2022_19946,0,0,29599,,
aaai_2022/AAAI_2022_19947,0,0,28869,,
aaai_2022/AAAI_2022_19948,0,0,34503,,
aaai_2022/AAAI_2022_19949,0,0,34216,,
aaai_2022/AAAI_2022_19950,0,0,36570,,
aaai_2022/AAAI_2022_19951,0,0,29625,,
aaai_2022/AAAI_2022_19952,0,0,41188,,
aaai_2022/AAAI_2022_20094,0,0,31277,,
aaai_2022/AAAI_2022_20095,0,0,31720,,
aaai_2022/AAAI_2022_20096,0,0,26006,,
aaai_2022/AAAI_2022_20097,0,0,30319,,
aaai_2022/AAAI_2022_20098,0,0,32431,,
aaai_2022/AAAI_2022_20099,0,0,32348,,
aaai_2022/AAAI_2022_20100,0,0,36216,,
aaai_2022/AAAI_2022_20101,0,0,35580,,
aaai_2022/AAAI_2022_20102,0,0,31886,,
aaai_2022/AAAI_2022_20103,0,0,34269,,
aaai_2022/AAAI_2022_19923,0,0,30485,,
aaai_2022/AAAI_2022_19924,0,0,28863,,
aaai_2022/AAAI_2022_19925,0,0,35070,,
aaai_2022/AAAI_2022_19926,0,0,34075,,
aaai_2022/AAAI_2022_19927,0,0,34268,,
aaai_2022/AAAI_2022_19928,0,0,30647,,
aaai_2022/AAAI_2022_19929,0,0,33155,,
aaai_2022/AAAI_2022_19930,0,0,32313,,
aaai_2022/AAAI_2022_19931,0,0,32703,,
aaai_2022/AAAI_2022_19932,0,0,32838,,
aaai_2022/AAAI_2022_20013,0,0,29915,,
aaai_2022/AAAI_2022_20014,0,0,35532,,
aaai_2022/AAAI_2022_20015,0,0,33651,,
aaai_2022/AAAI_2022_20016,0,0,32689,,
aaai_2022/AAAI_2022_20017,0,0,28523,,
aaai_2022/AAAI_2022_20018,0,0,32304,,
aaai_2022/AAAI_2022_20019,0,0,32012,,
aaai_2022/AAAI_2022_20020,0,0,33948,,
aaai_2022/AAAI_2022_20021,0,0,32413,,
aaai_2022/AAAI_2022_20022,0,0,35306,,
aaai_2022/AAAI_2022_20215,0,0,36688,,
aaai_2022/AAAI_2022_20216,0,0,32003,,
aaai_2022/AAAI_2022_20217,0,0,28082,,
aaai_2022/AAAI_2022_20218,0,0,31752,,
aaai_2022/AAAI_2022_20219,0,0,30694,,
aaai_2022/AAAI_2022_20220,0,0,35553,,
aaai_2022/AAAI_2022_20221,0,0,34085,,
aaai_2022/AAAI_2022_20222,0,0,30912,,
aaai_2022/AAAI_2022_20223,0,0,32551,,
aaai_2022/AAAI_2022_20224,0,0,30008,,
aaai_2022/AAAI_2022_19893,0,0,31260,,
aaai_2022/AAAI_2022_19894,0,0,35859,,
aaai_2022/AAAI_2022_19895,0,0,30060,,
aaai_2022/AAAI_2022_19896,0,0,32372,,
aaai_2022/AAAI_2022_19897,0,0,32837,,
aaai_2022/AAAI_2022_19898,0,0,31191,,
aaai_2022/AAAI_2022_19899,0,0,34587,,
aaai_2022/AAAI_2022_19900,0,0,35547,,
aaai_2022/AAAI_2022_19901,0,0,30940,,
aaai_2022/AAAI_2022_19902,0,0,34258,,
aaai_2022/AAAI_2022_20205,0,0,33304,,
aaai_2022/AAAI_2022_20206,0,0,32850,,
aaai_2022/AAAI_2022_20207,0,0,36322,,
aaai_2022/AAAI_2022_20208,0,0,29729,,
aaai_2022/AAAI_2022_20209,0,0,32721,,
aaai_2022/AAAI_2022_20210,0,0,32570,,
aaai_2022/AAAI_2022_20211,0,0,33834,,
aaai_2022/AAAI_2022_20212,0,0,31923,,
aaai_2022/AAAI_2022_20213,0,0,36413,,
aaai_2022/AAAI_2022_20214,0,0,29865,,
aaai_2022/AAAI_2022_20003,0,0,33555,,
aaai_2022/AAAI_2022_20004,0,0,30484,,
aaai_2022/AAAI_2022_20005,0,0,35044,,
aaai_2022/AAAI_2022_20006,0,0,32558,,
aaai_2022/AAAI_2022_20007,0,0,34170,,
aaai_2022/AAAI_2022_20008,0,0,35517,,
aaai_2022/AAAI_2022_20009,0,0,31892,,
aaai_2022/AAAI_2022_20010,0,0,31540,,
aaai_2022/AAAI_2022_20011,0,0,29987,,
aaai_2022/AAAI_2022_20012,0,0,34596,,
aaai_2022/AAAI_2022_20225,0,0,32882,,
aaai_2022/AAAI_2022_20226,0,0,34131,,
aaai_2022/AAAI_2022_20227,0,0,31994,,
aaai_2022/AAAI_2022_20228,0,0,31451,,
aaai_2022/AAAI_2022_20229,0,0,33601,,
aaai_2022/AAAI_2022_20230,0,0,32264,,
aaai_2022/AAAI_2022_20231,0,0,32992,,
aaai_2022/AAAI_2022_20232,0,0,33445,,
aaai_2022/AAAI_2022_20233,0,0,33662,,
aaai_2022/AAAI_2022_20234,0,0,33079,,
aaai_2022/AAAI_2022_20154,0,0,31271,,
aaai_2022/AAAI_2022_20155,0,0,33019,,
aaai_2022/AAAI_2022_20156,0,0,30698,,
aaai_2022/AAAI_2022_20157,0,0,33372,,
aaai_2022/AAAI_2022_20158,0,0,29996,,
aaai_2022/AAAI_2022_20159,0,0,32216,,
aaai_2022/AAAI_2022_20160,0,0,36007,,
aaai_2022/AAAI_2022_20161,0,0,30624,,
aaai_2022/AAAI_2022_20162,0,0,30622,,
aaai_2022/AAAI_2022_20163,0,0,44343,,
aaai_2022/AAAI_2022_20064,0,0,32949,,
aaai_2022/AAAI_2022_20065,0,0,34202,,
aaai_2022/AAAI_2022_20066,0,0,31418,,
aaai_2022/AAAI_2022_20067,0,0,29790,,
aaai_2022/AAAI_2022_20068,0,0,37848,,
aaai_2022/AAAI_2022_20069,0,0,29538,,
aaai_2022/AAAI_2022_20070,0,0,32600,,
aaai_2022/AAAI_2022_20071,0,0,36972,,
aaai_2022/AAAI_2022_20072,0,0,31913,,
aaai_2022/AAAI_2022_20073,0,0,33105,,
aaai_2022/AAAI_2022_20134,0,0,33013,,
aaai_2022/AAAI_2022_20135,0,0,32051,,
aaai_2022/AAAI_2022_20136,0,0,32004,,
aaai_2022/AAAI_2022_20137,0,0,34344,,
aaai_2022/AAAI_2022_20138,0,0,33734,,
aaai_2022/AAAI_2022_20139,0,0,35204,,
aaai_2022/AAAI_2022_20140,0,0,29533,,
aaai_2022/AAAI_2022_20141,0,0,36959,,
aaai_2022/AAAI_2022_20142,0,0,32469,,
aaai_2022/AAAI_2022_20143,0,0,31560,,
aaai_2022/AAAI_2022_19953,0,0,30464,,
aaai_2022/AAAI_2022_19954,0,0,31235,,
aaai_2022/AAAI_2022_19955,0,0,31405,,
aaai_2022/AAAI_2022_19956,0,0,33253,,
aaai_2022/AAAI_2022_19957,0,0,33265,,
aaai_2022/AAAI_2022_19958,0,0,29375,,
aaai_2022/AAAI_2022_19959,0,0,44951,,
aaai_2022/AAAI_2022_19960,0,0,31632,,
aaai_2022/AAAI_2022_19961,0,0,33820,,
aaai_2022/AAAI_2022_19962,0,0,30091,,
aaai_2022/AAAI_2022_19933,0,0,29418,,
aaai_2022/AAAI_2022_19934,0,0,36969,,
aaai_2022/AAAI_2022_19935,0,0,36918,,
aaai_2022/AAAI_2022_19936,0,0,40773,,
aaai_2022/AAAI_2022_19937,0,0,32119,,
aaai_2022/AAAI_2022_19938,0,0,32930,,
aaai_2022/AAAI_2022_19939,0,0,30738,,
aaai_2022/AAAI_2022_19940,0,0,31334,,
aaai_2022/AAAI_2022_19941,0,0,33864,,
aaai_2022/AAAI_2022_19942,0,0,30531,,
aaai_2022/AAAI_2022_19873,0,0,30785,,
aaai_2022/AAAI_2022_19874,0,0,34024,,
aaai_2022/AAAI_2022_19875,0,0,33295,,
aaai_2022/AAAI_2022_19876,0,0,34643,,
aaai_2022/AAAI_2022_19877,0,0,36899,,
aaai_2022/AAAI_2022_19878,0,0,37614,,
aaai_2022/AAAI_2022_19879,0,0,28788,,
aaai_2022/AAAI_2022_19880,0,0,34241,,
aaai_2022/AAAI_2022_19881,0,0,31396,,
aaai_2022/AAAI_2022_19882,0,0,30437,,
aaai_2022/AAAI_2022_19973,0,0,32396,,
aaai_2022/AAAI_2022_19974,0,0,31602,,
aaai_2022/AAAI_2022_19975,0,0,34898,,
aaai_2022/AAAI_2022_19976,0,0,33459,,
aaai_2022/AAAI_2022_19977,0,0,33588,,
aaai_2022/AAAI_2022_19978,0,0,32931,,
aaai_2022/AAAI_2022_19979,0,0,33721,,
aaai_2022/AAAI_2022_19980,0,0,43797,,
aaai_2022/AAAI_2022_19981,0,0,31543,,
aaai_2022/AAAI_2022_19982,0,0,30096,,
aaai_2022/AAAI_2022_20124,0,0,42671,,
aaai_2022/AAAI_2022_20125,0,0,32841,,
aaai_2022/AAAI_2022_20126,0,0,30459,,
aaai_2022/AAAI_2022_20127,0,0,29012,,
aaai_2022/AAAI_2022_20128,0,0,32206,,
aaai_2022/AAAI_2022_20129,0,0,41040,,
aaai_2022/AAAI_2022_20130,0,0,31846,,
aaai_2022/AAAI_2022_20131,0,0,30076,,
aaai_2022/AAAI_2022_20132,0,0,31253,,
aaai_2022/AAAI_2022_20133,0,0,34286,,
aaai_2022/AAAI_2022_20043,0,0,33042,,
aaai_2022/AAAI_2022_20044,0,0,32557,,
aaai_2022/AAAI_2022_20045,0,0,33623,,
aaai_2022/AAAI_2022_20046,0,0,29039,,
aaai_2022/AAAI_2022_20047,0,0,37034,,
aaai_2022/AAAI_2022_20048,0,0,31702,,
aaai_2022/AAAI_2022_20049,0,0,25949,,
aaai_2022/AAAI_2022_20051,0,0,33958,,
aaai_2022/AAAI_2022_20052,0,0,40957,,
aaai_2022/AAAI_2022_20053,0,0,35237,,
aaai_2022/AAAI_2022_20114,0,0,32121,,
aaai_2022/AAAI_2022_20115,0,0,33624,,
aaai_2022/AAAI_2022_20116,0,0,30150,,
aaai_2022/AAAI_2022_20117,0,0,32845,,
aaai_2022/AAAI_2022_20118,0,0,34050,,
aaai_2022/AAAI_2022_20119,0,0,34922,,
aaai_2022/AAAI_2022_20120,0,0,39112,,
aaai_2022/AAAI_2022_20121,0,0,33493,,
aaai_2022/AAAI_2022_20122,0,0,31503,,
aaai_2022/AAAI_2022_20123,0,0,30678,,
aaai_2022/AAAI_2022_20074,0,0,38026,,
aaai_2022/AAAI_2022_20075,0,0,32980,,
aaai_2022/AAAI_2022_20076,0,0,31876,,
aaai_2022/AAAI_2022_20077,0,0,31918,,
aaai_2022/AAAI_2022_20078,0,0,30631,,
aaai_2022/AAAI_2022_20079,0,0,34719,,
aaai_2022/AAAI_2022_20080,0,0,29517,,
aaai_2022/AAAI_2022_20081,0,0,36541,,
aaai_2022/AAAI_2022_20082,0,0,38134,,
aaai_2022/AAAI_2022_20083,0,0,32816,,
aaai_2022/AAAI_2022_20084,0,0,38117,,
aaai_2022/AAAI_2022_20085,0,0,30545,,
aaai_2022/AAAI_2022_20086,0,0,28696,,
aaai_2022/AAAI_2022_20087,0,0,32454,,
aaai_2022/AAAI_2022_20088,0,0,32124,,
aaai_2022/AAAI_2022_20089,0,0,35848,,
aaai_2022/AAAI_2022_20090,0,0,32325,,
aaai_2022/AAAI_2022_20091,0,0,35046,,
aaai_2022/AAAI_2022_20092,0,0,34031,,
aaai_2022/AAAI_2022_20093,0,0,34864,,
aaai_2022/AAAI_2022_20235,0,0,29776,,
aaai_2022/AAAI_2022_20236,0,0,31361,,
aaai_2022/AAAI_2022_20237,0,0,46192,,
aaai_2022/AAAI_2022_20238,0,0,35752,,
aaai_2022/AAAI_2022_20239,0,0,34664,,
aaai_2022/AAAI_2022_20240,0,0,32663,,
aaai_2022/AAAI_2022_20241,0,0,32037,,
aaai_2022/AAAI_2022_20242,0,0,29882,,
aaai_2022/AAAI_2022_20243,0,0,33410,,
aaai_2022/AAAI_2022_20244,0,0,32952,,
aaai_2022/AAAI_2022_20275,0,0,27853,,
aaai_2022/AAAI_2022_20276,0,0,29674,,
aaai_2022/AAAI_2022_20277,0,0,33721,,
aaai_2022/AAAI_2022_20278,0,0,31444,,
aaai_2022/AAAI_2022_20279,0,0,25242,,
aaai_2022/AAAI_2022_20280,0,0,35077,,
aaai_2022/AAAI_2022_20281,0,0,30689,,
aaai_2022/AAAI_2022_20282,0,0,33779,,
aaai_2022/AAAI_2022_20283,0,0,47534,,
aaai_2022/AAAI_2022_20284,0,0,40040,,
aaai_2022/AAAI_2022_20335,0,0,31481,,
aaai_2022/AAAI_2022_20336,0,0,35366,,
aaai_2022/AAAI_2022_20337,0,0,33484,,
aaai_2022/AAAI_2022_20338,0,0,33572,,
aaai_2022/AAAI_2022_20339,0,0,36550,,
aaai_2022/AAAI_2022_20340,0,0,32537,,
aaai_2022/AAAI_2022_20341,0,0,34324,,
aaai_2022/AAAI_2022_20342,0,0,30114,,
aaai_2022/AAAI_2022_20343,0,0,35618,,
aaai_2022/AAAI_2022_20344,0,0,33093,,
aaai_2022/AAAI_2022_20144,0,0,30117,,
aaai_2022/AAAI_2022_20145,0,0,31753,,
aaai_2022/AAAI_2022_20146,0,0,35209,,
aaai_2022/AAAI_2022_20147,0,0,39761,,
aaai_2022/AAAI_2022_20148,0,0,38193,,
aaai_2022/AAAI_2022_20149,0,0,34161,,
aaai_2022/AAAI_2022_20150,0,0,29310,,
aaai_2022/AAAI_2022_20151,0,0,37879,,
aaai_2022/AAAI_2022_20152,0,0,33800,,
aaai_2022/AAAI_2022_20153,0,0,33641,,
aaai_2022/AAAI_2022_20245,0,0,36207,,
aaai_2022/AAAI_2022_20246,0,0,33841,,
aaai_2022/AAAI_2022_20247,0,0,29907,,
aaai_2022/AAAI_2022_20248,0,0,37712,,
aaai_2022/AAAI_2022_20249,0,0,29525,,
aaai_2022/AAAI_2022_20250,0,0,36794,,
aaai_2022/AAAI_2022_20251,0,0,31023,,
aaai_2022/AAAI_2022_20252,0,0,30110,,
aaai_2022/AAAI_2022_20253,0,0,34037,,
aaai_2022/AAAI_2022_20254,0,0,37183,,
aaai_2022/AAAI_2022_20305,0,0,39382,,
aaai_2022/AAAI_2022_20306,0,0,37980,,
aaai_2022/AAAI_2022_20307,0,0,34912,,
aaai_2022/AAAI_2022_20308,0,0,28972,,
aaai_2022/AAAI_2022_20309,0,0,37495,,
aaai_2022/AAAI_2022_20310,0,0,36243,,
aaai_2022/AAAI_2022_20311,0,0,38799,,
aaai_2022/AAAI_2022_20312,0,0,34588,,
aaai_2022/AAAI_2022_20313,0,0,33983,,
aaai_2022/AAAI_2022_20314,0,0,26826,,
aaai_2022/AAAI_2022_20325,0,0,34232,,
aaai_2022/AAAI_2022_20326,0,0,33017,,
aaai_2022/AAAI_2022_20327,0,0,33363,,
aaai_2022/AAAI_2022_20328,0,0,32989,,
aaai_2022/AAAI_2022_20329,0,0,38852,,
aaai_2022/AAAI_2022_20330,0,0,35037,,
aaai_2022/AAAI_2022_20331,0,0,35740,,
aaai_2022/AAAI_2022_20332,0,0,37367,,
aaai_2022/AAAI_2022_20333,0,0,40208,,
aaai_2022/AAAI_2022_20334,0,0,33179,,
aaai_2022/AAAI_2022_20295,0,0,34467,,
aaai_2022/AAAI_2022_20296,0,0,33700,,
aaai_2022/AAAI_2022_20297,0,0,37806,,
aaai_2022/AAAI_2022_20298,0,0,40276,,
aaai_2022/AAAI_2022_20299,0,0,42712,,
aaai_2022/AAAI_2022_20300,0,0,39396,,
aaai_2022/AAAI_2022_20301,0,0,34709,,
aaai_2022/AAAI_2022_20302,0,0,24835,,
aaai_2022/AAAI_2022_20303,0,0,35851,,
aaai_2022/AAAI_2022_20304,0,0,28543,,
aaai_2022/AAAI_2022_20315,0,0,44291,,
aaai_2022/AAAI_2022_20316,0,0,37483,,
aaai_2022/AAAI_2022_20317,0,0,36037,,
aaai_2022/AAAI_2022_20318,0,0,32291,,
aaai_2022/AAAI_2022_20319,0,0,31459,,
aaai_2022/AAAI_2022_20320,0,0,33622,,
aaai_2022/AAAI_2022_20321,0,0,29692,,
aaai_2022/AAAI_2022_20322,0,0,36346,,
aaai_2022/AAAI_2022_20323,0,0,34342,,
aaai_2022/AAAI_2022_20324,0,0,42083,,
aaai_2022/AAAI_2022_20285,0,0,31591,,
aaai_2022/AAAI_2022_20286,0,0,36557,,
aaai_2022/AAAI_2022_20287,0,0,29945,,
aaai_2022/AAAI_2022_20288,0,0,29393,,
aaai_2022/AAAI_2022_20289,0,0,41123,,
aaai_2022/AAAI_2022_20290,0,0,36431,,
aaai_2022/AAAI_2022_20291,0,0,33320,,
aaai_2022/AAAI_2022_20292,0,0,42131,,
aaai_2022/AAAI_2022_20293,0,0,39643,,
aaai_2022/AAAI_2022_20294,0,0,34848,,
aaai_2022/AAAI_2022_20345,0,0,35547,,
aaai_2022/AAAI_2022_20346,0,0,31722,,
aaai_2022/AAAI_2022_20347,0,0,35454,,
aaai_2022/AAAI_2022_20348,0,0,35601,,
aaai_2022/AAAI_2022_20349,0,0,41268,,
aaai_2022/AAAI_2022_20350,0,0,43935,,
aaai_2022/AAAI_2022_20351,0,0,31897,,
aaai_2022/AAAI_2022_20352,0,0,32597,,
aaai_2022/AAAI_2022_20353,0,0,34906,,
aaai_2022/AAAI_2022_20354,0,0,29695,,
aaai_2022/AAAI_2022_20355,0,0,31113,,
aaai_2022/AAAI_2022_20356,0,0,28377,,
aaai_2022/AAAI_2022_20357,0,0,31581,,
aaai_2022/AAAI_2022_20358,0,0,30762,,
aaai_2022/AAAI_2022_20359,0,0,31256,,
aaai_2022/AAAI_2022_20360,0,0,30809,,
aaai_2022/AAAI_2022_20361,0,0,34447,,
aaai_2022/AAAI_2022_20362,0,0,34882,,
aaai_2022/AAAI_2022_20363,0,0,32219,,
aaai_2022/AAAI_2022_20364,0,0,25762,,
aaai_2022/AAAI_2022_20365,0,0,32952,,
aaai_2022/AAAI_2022_20366,0,0,34825,,
aaai_2022/AAAI_2022_20367,0,0,30813,,
aaai_2022/AAAI_2022_20368,0,0,33319,,
aaai_2022/AAAI_2022_20369,0,0,29647,,
aaai_2022/AAAI_2022_20370,0,0,31773,,
aaai_2022/AAAI_2022_20371,0,0,30536,,
aaai_2022/AAAI_2022_20372,0,0,36803,,
aaai_2022/AAAI_2022_20373,0,0,32682,,
aaai_2022/AAAI_2022_20374,0,0,39002,,
aaai_2022/AAAI_2022_20557,0,0,25170,,
aaai_2022/AAAI_2022_20558,0,0,32274,,
aaai_2022/AAAI_2022_20559,0,0,29346,,
aaai_2022/AAAI_2022_20560,0,0,35046,,
aaai_2022/AAAI_2022_20561,0,0,29878,,
aaai_2022/AAAI_2022_20562,0,0,33152,,
aaai_2022/AAAI_2022_20563,0,0,32847,,
aaai_2022/AAAI_2022_20564,0,0,30733,,
aaai_2022/AAAI_2022_20565,0,0,35832,,
aaai_2022/AAAI_2022_20566,0,0,31222,,
aaai_2022/AAAI_2022_20385,0,0,33981,,
aaai_2022/AAAI_2022_20386,0,0,30859,,
aaai_2022/AAAI_2022_20387,0,0,33077,,
aaai_2022/AAAI_2022_20388,0,0,32780,,
aaai_2022/AAAI_2022_20389,0,0,35246,,
